stoloc,wh_id,arecod,loccod,locsts,velzon,aisle_id,trvseq,sto_seq,rescod,bay,lvl,locpos,lochgt,loclen,locwid,dck_acc_cod,locvrc,maxqvl,curqvl,pndqvl,trfpct,erfpct,esc_type,esc_thr,useflg,stoflg,pckflg,repflg,asgflg,cipflg,cntseq,numcnt,abccod,cntdte,devcod,lokcod,locacc,voc_chkdgt,voc_chkdgt_2,voc_chkdgt_3,lstdte,lstcod,lst_usr_id,slotseq,perm_asgflg,cnt_zone_id,pck_zone_id,sto_zone_id,mov_zone_id,wrk_zone_id,loc_typ_id,of_lvl_unit,section,x,y,z,attr1,attr2,attr3,attr4,attr5,basepoint_id,top_left_x,top_left_y,top_right_x,top_right_y,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y,border_pad,auto_mov_flg,slot_id,def_maxqvl,u_version,ateseq,atedte,ins_dt,last_upd_dt,ins_user_id,last_upd_user_id,cntbck_ena_flg,prdlin,stgloc,rcv_rescod,pal_stck_rst,maxwgt,lvl_typ_id,billing_flg,prtadr,lbl_prtadr,min_lvl_unit,max_lvl_unit,bckfill_loc,bckfill_locvrc,bckfill_voc_chkdgt,bckfill_voc_chkdgt_2,bckfill_voc_chkdgt_3,bckfill_aisle
"D-117-21","7","D001","P","E","A","117","400100190","400100190","","","","21",999999.0,999999.0,999999.0,"","D-117-21",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10003,10001,10122,10006,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143756","20200410154857","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"D-117-22","7","D001","P","E","A","117","400100190","400100190","","","","22",999999.0,999999.0,999999.0,"","D-117-22",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10003,10001,10122,10006,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143756","20200410154857","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"D-118-01","7","D001","P","E","A","118","400100400","400100400","","","","01",999999.0,999999.0,999999.0,"","D-118-01",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10003,10001,10122,10006,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143756","20200410154857","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"D-118-02","7","D001","P","E","A","118","400100400","400100400","","","","02",999999.0,999999.0,999999.0,"","D-118-02",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10003,10001,10122,10006,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143756","20200410154857","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"D-118-03","7","D001","P","E","A","118","400100400","400100400","","","","03",999999.0,999999.0,999999.0,"","D-118-03",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10003,10001,10122,10006,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143756","20200410154857","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"D-118-04","7","D001","P","E","A","118","400100400","400100400","","","","04",999999.0,999999.0,999999.0,"","D-118-04",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10003,10001,10122,10006,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143756","20200410154857","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"D-118-05","7","D001","P","E","A","118","400100400","400100400","","","","05",999999.0,999999.0,999999.0,"","D-118-05",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10003,10001,10122,10006,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143756","20200410154857","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"D-118-06","7","D001","P","E","A","118","400100400","400100400","","","","06",999999.0,999999.0,999999.0,"","D-118-06",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10003,10001,10122,10006,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143756","20200410154857","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"D-118-07","7","D001","P","E","A","118","400100400","400100400","","","","07",999999.0,999999.0,999999.0,"","D-118-07",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10003,10001,10122,10006,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143756","20200410154857","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"D-118-08","7","D001","P","E","A","118","400100400","400100400","","","","08",999999.0,999999.0,999999.0,"","D-118-08",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10003,10001,10122,10006,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143756","20200410154857","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"D-118-09","7","D001","P","E","A","118","400100400","400100400","","","","09",999999.0,999999.0,999999.0,"","D-118-09",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10003,10001,10122,10006,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143756","20200410154857","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"D-118-10","7","D001","P","E","A","118","400100400","400100400","","","","10",999999.0,999999.0,999999.0,"","D-118-10",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10003,10001,10122,10006,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143756","20200410154857","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"D-118-11","7","D001","P","E","A","118","400100400","400100400","","","","11",999999.0,999999.0,999999.0,"","D-118-11",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10003,10001,10122,10006,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143756","20200410154857","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"D-118-12","7","D001","P","E","A","118","400100400","400100400","","","","12",999999.0,999999.0,999999.0,"","D-118-12",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10003,10001,10122,10006,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143756","20200410154857","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"D-118-13","7","D001","P","E","A","118","400100400","400100400","","","","13",999999.0,999999.0,999999.0,"","D-118-13",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10003,10001,10122,10006,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143756","20200410154857","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"D-118-14","7","D001","P","E","A","118","400100400","400100400","","","","14",999999.0,999999.0,999999.0,"","D-118-14",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10003,10001,10122,10006,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143756","20200410154857","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"D-118-15","7","D001","P","E","A","118","400100400","400100400","","","","15",999999.0,999999.0,999999.0,"","D-118-15",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10003,10001,10122,10006,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143756","20200410154857","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"D-118-16","7","D001","P","E","A","118","400100400","400100400","","","","16",999999.0,999999.0,999999.0,"","D-118-16",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10003,10001,10122,10006,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143756","20200410154857","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"D-118-17","7","D001","P","E","A","118","400100400","400100400","","","","17",999999.0,999999.0,999999.0,"","D-118-17",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10003,10001,10122,10006,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143756","20200410154857","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"D-118-18","7","D001","P","E","A","118","400100400","400100400","","","","18",999999.0,999999.0,999999.0,"","D-118-18",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10003,10001,10122,10006,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143756","20200410154857","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"D-118-19","7","D001","P","E","A","118","400100400","400100400","","","","19",999999.0,999999.0,999999.0,"","D-118-19",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10003,10001,10122,10006,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143756","20200410154857","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"D-118-20","7","D001","P","E","A","118","400100400","400100400","","","","20",999999.0,999999.0,999999.0,"","D-118-20",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10003,10001,10122,10006,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143756","20200410154857","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"D-118-21","7","D001","P","E","A","118","400100400","400100400","","","","21",999999.0,999999.0,999999.0,"","D-118-21",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10003,10001,10122,10006,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143756","20200410154857","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"D-118-22","7","D001","P","E","A","118","400100400","400100400","","","","22",999999.0,999999.0,999999.0,"","D-118-22",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10003,10001,10122,10006,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143756","20200410154857","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-001-01","7","PRESTOPRI","V","E","A","","","999999999999999","","","","",9.99999999E8,9.99999999E8,9.99999999E8,"","",9.99999999E8,0.0,0.0,0,0,"",0.0,1,0,0,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,0,0,10016,0,10015,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",9.99999999E8,2,9999,"","20200226085150","20200227120444","939161","939370",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-001-02","7","PRESTOPRI","V","E","A","","","999999999999999","","","","",9.99999999E8,9.99999999E8,9.99999999E8,"","",9.99999999E8,0.0,0.0,0,0,"",0.0,0,0,0,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,0,0,10016,0,10015,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",9.99999999E8,2,9999,"","20200226085150","20200227120444","939161","939370",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-002-01","7","E100","P","E","A","002","","999999999999999","XXXX","","","01",9.99999999E8,9.99999999E8,9.99999999E8,"","E-002-01",8.0,0.0,0.0,0,0,"",0.0,1,0,0,0,0,0,"",0,"","","","","ALL","","","","20200420163415","","","",0,0,0,0,10120,10013,10036,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",8.0,5,9999,"","20200408161156","20200420162700","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-002-02","7","E100","P","E","A","002","","999999999999999","XXXX","","","02",9.99999999E8,9.99999999E8,9.99999999E8,"","E-002-02",8.0,0.0,0.0,0,0,"",0.0,1,0,0,0,0,0,"",0,"","","","","ALL","","","","20200410164050","","","",0,0,0,0,10120,10013,10036,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",8.0,3,9999,"","20200408161156","20200420162700","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-002-03","7","E100","P","E","A","002","","999999999999999","XXXX","","","03",9.99999999E8,9.99999999E8,9.99999999E8,"","E-002-03",8.0,0.0,0.0,0,0,"",0.0,1,0,0,0,0,0,"",0,"","","","","ALL","","","","20200416170101","","","",0,0,0,0,10120,10013,10036,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",8.0,3,9999,"","20200408161156","20200420162700","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-002-04","7","E100","P","E","A","002","","999999999999999","XXXX","","","04",9.99999999E8,9.99999999E8,9.99999999E8,"","E-002-04",8.0,0.0,0.0,0,0,"",0.0,1,0,0,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,0,0,10120,10013,10036,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",8.0,3,9999,"","20200408161156","20200420162700","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-002-05","7","E100","P","E","A","002","","999999999999999","XXXX","","","05",9.99999999E8,9.99999999E8,9.99999999E8,"","E-002-05",8.0,0.0,0.0,0,0,"",0.0,1,0,0,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,0,0,10120,10013,10036,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",8.0,3,9999,"","20200408161156","20200420162700","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-002-06","7","E100","P","E","A","002","","999999999999999","XXXX","","","06",9.99999999E8,9.99999999E8,9.99999999E8,"","E-002-06",8.0,0.0,0.0,0,0,"",0.0,1,0,0,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,0,0,10120,10013,10036,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",8.0,3,9999,"","20200408161156","20200420162700","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-002-07","7","E100","P","E","A","002","","999999999999999","XXXX","","","07",9.99999999E8,9.99999999E8,9.99999999E8,"","E-002-07",8.0,0.0,0.0,0,0,"",0.0,1,0,0,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,0,0,10120,10013,10036,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",8.0,3,9999,"","20200408161156","20200420162700","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-002-08","7","E100","P","E","A","002","","999999999999999","XXXX","","","08",9.99999999E8,9.99999999E8,9.99999999E8,"","E-002-08",8.0,0.0,0.0,0,0,"",0.0,1,0,0,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,0,0,10120,10013,10036,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",8.0,3,9999,"","20200408161156","20200420162700","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-002-09","7","E100","P","E","A","002","","999999999999999","XXXX","","","09",9.99999999E8,9.99999999E8,9.99999999E8,"","E-002-09",8.0,0.0,0.0,0,0,"",0.0,1,0,0,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,0,0,10120,10013,10036,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",8.0,3,9999,"","20200408161156","20200420162700","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-002-10","7","E100","P","E","A","002","","999999999999999","XXXX","","","10",9.99999999E8,9.99999999E8,9.99999999E8,"","E-002-10",8.0,0.0,0.0,0,0,"",0.0,1,0,0,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,0,0,10120,10013,10036,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",8.0,3,9999,"","20200408161156","20200420162700","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-002-11","7","E100","P","E","A","002","","999999999999999","XXXX","","","11",9.99999999E8,9.99999999E8,9.99999999E8,"","E-002-11",8.0,0.0,0.0,0,0,"",0.0,1,0,0,0,0,0,"",0,"","","","","ALL","","","","20200429144426","","","",0,0,0,0,10120,10013,10036,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",8.0,3,9999,"","20200408161156","20200420162700","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-002-12","7","E100","P","E","A","002","","999999999999999","XXXX","","","12",9.99999999E8,9.99999999E8,9.99999999E8,"","E-002-12",8.0,0.0,0.0,0,0,"",0.0,1,0,0,0,0,0,"",0,"","","","","ALL","","","","20200429112853","","","",0,0,0,0,10120,10013,10036,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",8.0,3,9999,"","20200408161156","20200420162700","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-002-13","7","E100","P","E","A","002","","999999999999999","XXXX","","","13",9.99999999E8,9.99999999E8,9.99999999E8,"","E-002-13",8.0,0.0,0.0,0,0,"",0.0,1,0,0,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,0,0,10120,10013,10036,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",8.0,3,9999,"","20200408161156","20200420162700","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-002-14","7","E100","P","E","A","002","","999999999999999","XXXX","","","14",9.99999999E8,9.99999999E8,9.99999999E8,"","E-002-14",8.0,0.0,0.0,0,0,"",0.0,1,0,0,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,0,0,10120,10013,10036,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",8.0,3,9999,"","20200408161156","20200420162700","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-002-15","7","E100","P","E","A","002","","999999999999999","XXXX","","","15",9.99999999E8,9.99999999E8,9.99999999E8,"","E-002-15",8.0,0.0,0.0,0,0,"",0.0,1,0,0,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,0,0,10120,10013,10036,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",8.0,3,9999,"","20200408161156","20200420162700","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-002-16","7","E100","P","E","A","002","","999999999999999","XXXX","","","16",9.99999999E8,9.99999999E8,9.99999999E8,"","E-002-16",8.0,0.0,0.0,0,0,"",0.0,1,0,0,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,0,0,10120,10013,10036,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",8.0,3,9999,"","20200408161156","20200420162700","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-002-17","7","E100","P","E","A","002","","999999999999999","XXXX","","","17",9.99999999E8,9.99999999E8,9.99999999E8,"","E-002-17",8.0,0.0,0.0,0,0,"",0.0,1,0,0,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,0,0,10120,10013,10036,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",8.0,3,9999,"","20200408161156","20200420162700","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-002-18","7","E100","P","E","A","002","","999999999999999","XXXX","","","18",9.99999999E8,9.99999999E8,9.99999999E8,"","E-002-18",8.0,0.0,0.0,0,0,"",0.0,1,0,0,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,0,0,10120,10013,10036,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",8.0,3,9999,"","20200408161156","20200420162700","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-002-19","7","E100","P","E","A","002","","999999999999999","XXXX","","","19",9.99999999E8,9.99999999E8,9.99999999E8,"","E-002-19",8.0,0.0,0.0,0,0,"",0.0,1,0,0,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,0,0,10120,10013,10036,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",8.0,3,9999,"","20200408161156","20200420162700","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-002-20","7","E100","P","E","A","002","","999999999999999","XXXX","","","20",9.99999999E8,9.99999999E8,9.99999999E8,"","E-002-20",8.0,0.0,0.0,0,0,"",0.0,1,0,0,0,0,0,"",0,"","","","","ALL","","","","20200501140930","","","",0,0,0,0,10120,10013,10036,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",8.0,3,9999,"","20200408161156","20200420162700","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-002-21","7","E100","P","E","A","002","","999999999999999","XXXX","","","21",9.99999999E8,9.99999999E8,9.99999999E8,"","E-002-21",8.0,0.0,0.0,0,0,"",0.0,1,0,0,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,0,0,10120,10013,10036,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",8.0,3,9999,"","20200408161156","20200420162700","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-002-22","7","E100","P","E","A","002","","999999999999999","XXXX","","","22",9.99999999E8,9.99999999E8,9.99999999E8,"","E-002-22",8.0,0.0,0.0,0,0,"",0.0,1,0,0,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,0,0,10120,10013,10036,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",8.0,3,9999,"","20200408161156","20200420162700","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-002-23","7","E100","P","E","A","002","","999999999999999","XXXX","","","23",9.99999999E8,9.99999999E8,9.99999999E8,"","E-002-23",8.0,0.0,0.0,0,0,"",0.0,1,0,0,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,0,0,10120,10013,10036,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",8.0,3,9999,"","20200408161156","20200420162700","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-002-24","7","E100","P","E","A","002","","999999999999999","XXXX","","","24",9.99999999E8,9.99999999E8,9.99999999E8,"","E-002-24",8.0,0.0,0.0,0,0,"",0.0,1,0,0,0,0,0,"",0,"","","","","ALL","","","","20200501135715","","","",0,0,0,0,10120,10013,10036,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",8.0,3,9999,"","20200408161156","20200420162700","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-002-25","7","E100","P","E","A","002","","999999999999999","XXXX","","","25",9.99999999E8,9.99999999E8,9.99999999E8,"","E-002-25",8.0,0.0,0.0,0,0,"",0.0,1,0,0,0,0,0,"",0,"","","","","ALL","","","","20210511112023","","","",0,0,0,0,10120,10013,10036,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",8.0,3,9999,"","20200408161156","20200420162700","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
