src_mov_zone_id,dst_mov_zone_id,lodlvl,hopseq,hop_mov_zone_id,move_method,cri_id,ins_dt,last_upd_dt,ins_user_id,last_upd_user_id,is_purged
10047,10059,"L",1,10066,"","NONPRIORD","20230612173615","20230612173615","939370","939370",0
10047,10059,"L",2,10069,"","PRIORD","20230612173615","20230612173615","939370","939370",0
10047,10059,"S",1,10066,"","NONPRIORD","20230612173615","20230612173615","939370","939370",0
10047,10059,"S",2,10069,"","PRIORD","20230612173615","20230612173615","939370","939370",0
10047,10060,"L",1,10066,"","NONPRIORD","20230612173615","20230612173615","939370","939370",0
10047,10060,"L",2,10069,"","PRIORD","20230612173615","20230612173615","939370","939370",0
10047,10060,"S",1,10066,"","NONPRIORD","20230612173615","20230612173615","939370","939370",0
10047,10060,"S",2,10069,"","PRIORD","20230612173615","20230612173615","939370","939370",0
10077,10048,"L",1,10080,"","NONPRIORD","20231020161408","20231020161408","939370","939370",0
10077,10048,"L",2,10081,"","PRIORD","20231020161408","20231020161408","939370","939370",0
10077,10048,"L",3,10066,"","NONPRIORD","20231020161408","20231020161408","939370","939370",0
10077,10048,"L",4,10069,"","PRIORD","20231020161408","20231020161408","939370","939370",0
10077,10048,"S",1,10080,"","NONPRIORD","20231020161408","20231020161408","939370","939370",0
10077,10048,"S",2,10081,"","PRIORD","20231020161408","20231020161408","939370","939370",0
10077,10048,"S",3,10066,"","NONPRIORD","20231020161408","20231020161408","939370","939370",0
10077,10048,"S",4,10069,"","PRIORD","20231020161408","20231020161408","939370","939370",0
10077,10049,"L",1,10080,"","NONPRIORD","20231020161408","20231020161408","939370","939370",0
10077,10049,"L",2,10081,"","PRIORD","20231020161408","20231020161408","939370","939370",0
10077,10049,"L",3,10066,"","NONPRIORD","20231020161408","20231020161408","939370","939370",0
10077,10049,"L",4,10069,"","PRIORD","20231020161408","20231020161408","939370","939370",0
10077,10049,"S",1,10080,"","NONPRIORD","20231020161408","20231020161408","939370","939370",0
10077,10049,"S",2,10081,"","PRIORD","20231020161408","20231020161408","939370","939370",0
10077,10049,"S",3,10066,"","NONPRIORD","20231020161408","20231020161408","939370","939370",0
10077,10049,"S",4,10069,"","PRIORD","20231020161408","20231020161408","939370","939370",0
10077,10050,"L",1,10080,"","NONPRIORD","20231020161408","20231020161408","939370","939370",0
10077,10050,"L",2,10081,"","PRIORD","20231020161408","20231020161408","939370","939370",0
10077,10050,"L",3,10066,"","NONPRIORD","20231020161408","20231020161408","939370","939370",0
10077,10050,"L",4,10069,"","PRIORD","20231020161408","20231020161408","939370","939370",0
10077,10050,"S",1,10080,"","NONPRIORD","20231020161408","20231020161408","939370","939370",0
10077,10050,"S",2,10081,"","PRIORD","20231020161408","20231020161408","939370","939370",0
10077,10050,"S",3,10066,"","NONPRIORD","20231020161408","20231020161408","939370","939370",0
10077,10050,"S",4,10069,"","PRIORD","20231020161408","20231020161408","939370","939370",0
10077,10051,"L",1,10080,"","NONPRIORD","20231020161408","20231020161408","939370","939370",0
10077,10051,"L",2,10081,"","PRIORD","20231020161408","20231020161408","939370","939370",0
10077,10051,"L",3,10066,"","NONPRIORD","20231020161408","20231020161408","939370","939370",0
10077,10051,"L",4,10069,"","PRIORD","20231020161408","20231020161408","939370","939370",0
10077,10051,"S",1,10080,"","NONPRIORD","20231020161408","20231020161408","939370","939370",0
