var_nam,appl_id,frm_id,addon_id,cust_lvl,ena_flg,const_flg,def_typ,char_val,int_val,flt_val,dt_val,def_cmd,grp_nam
"split_stg_flg","LES","SALClientMnt","LES",0,1,0,"","",0,0,"","","sal_data"
"split_trn","LES","AreMstFlagsWiz","LES",0,1,0,"","",0,0,"","","dcs_data"
"src_wh_id","LES","AreNextMoveModalWiz","LES",0,1,1,"","",0,0,"","if (@@wh_id = '') {get warehouse id} else {publish data where wh_id = @@wh_id}","dcs_data"
"srch_comps_flg","LES","invchgopr","LES",0,1,1,"","",0,0,"","","dcs_data"
"srt_seq","LES","SAL-PRO-NUMBER-BLK-MNT","LES",0,1,0,"","",0,0,"","[select nvl(max(srt_seq), 0) + 1 srt_seq from car_pro_num_blk where carcod ='&carcod' and adr_id = '&adr_id' and pool_adr_id = '&pool_adr_id']","sal_data"
"srtseq","LES","invstsprgdtl","LES",0,1,0,"","",0,0,"","[select nvl(max(srtseq), 0) + 1 from prgmst where invsts_prg = '&invsts_prg']","dcs_data"
"srwflg","LES","LES","LES",0,1,1,"","",0,0,"","","sal_data"
"srwflg","LES","schagtopr","LES",0,1,0,"","",0,0,"","","sal_data"
"srwflg","RPWEB","LES","LES",0,1,0,"","",0,0,"","","sal_data"
"stack_cmpl_flg","LES","LES","LES",0,1,0,"","",0,0,"","","dcs_data"
"start_flg","LES","wkomnt","LES",0,1,0,"","",0,0,"","","dcs_data"
"start_pal_flg","LES","AreMstFlagsWiz","LES",0,1,0,"","",0,0,"","","dcs_data"
"std_put_flg","LES","LES","LES",0,1,0,"","",0,0,"","","dcs_data"
"stdflg","LES","CustomerMnt","LES",0,1,0,"","",0,0,"","","sal_data"
"stdflg","LES","ordlinmnt","LES",0,1,0,"","",0,0,"","","dcs_data"
"stdflg","LES","ordmnt","LES",0,1,0,"","",0,0,"","","dcs_data"
"stgflg","LES","AreMstFlagsWiz","LES",0,1,0,"","",0,0,"","","dcs_data"
"sto_alc_flg","LES","LES","LES",0,1,0,"","",0,0,"","","dcs_data"
"sto_trlr_flg","LES","AreMstFlagsWiz","LES",0,1,0,"","",0,0.0,"","","dcs_data"
"stoare_flg","LES","AreMstFlagsWiz","LES",0,1,0,"","",0,0,"","","dcs_data"
"stoflg","LES","LES","LES",0,1,0,"","",0,0,"","","dcs_data"
"stoflg","LES","locmstattrwiz","LES",0,1,0,"","",0,0,"","","dcs_data"
"stoflg","LES","locmstmnt","LES",0,1,0,"","",0,0,"","","dcs_data"
"stoflg","LES","locmstovr","LES",0,1,0,"","",0,0,"","","dcs_data"
"stoloc_flg","LES","whcopy","LES",0,1,1,"","",1,0,"","","mcs_data"
"stoloc_wh_id","LES","trlrmgtopr","LES",0,1,1,"","",0,0,""," if (@@wh_id = '') {get warehouse id} else {publish data where stoloc_wh_id = @@wh_id}","dcs_data"
"stop_seq","LES","stopmnt","LES",0,1,0,"","",0,0,"","[select nvl(max(stop_seq), 0) + 1 from stop where car_move_id = '&car_move_id']","dcs_data"
"stop_serv_flg","LES","LES","LES",0,1,0,"","",0,0,"","","dcs_data"
"sts_ovr_flg","LES","SALClientMnt","LES",0,1,0,"","",0,0,"","","sal_data"
"subflg","LES","allocatewave","LES",0,1,1,"","",1,0,"","","dcs_data"
"subflg","LES","AreMstFlagsWiz","LES",0,1,0,"","",1,0,"","","dcs_data"
"subflg","LES","procordbat","LES",0,1,1,"","",1,0,"","","dcs_data"
"subflg","LES","procwko","LES",0,1,1,"","",1,0,"","","dcs_data"
"subflg","LES","releasewave","LES",0,1,1,"","",1,0,"","","dcs_data"
