var_nam,appl_id,frm_id,addon_id,cust_lvl,vis_flg,ena_flg,fld_typ,ctrl_typ,ctxt_flg,dsp_wid,dsp_hgt,ctrl_prop,grp_nam
"autclr_prcare","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"auto","rcvtrkopr","rcvPutaway","LES",0,1,1,"","",1,0,0,"","dcs_data"
"auto_add_serv","LES","LES","LES",0,1,1,"F","",0,0,0,"","sal_data"
"auto_cancel_pick","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"auto_close","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"auto_cnfrm_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"auto_commit","LES","LES","LES",0,1,1,"F","",0,0,0,"","sal_data"
"auto_create_wko_setup","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"auto_fill_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"auto_gen_tmpl_fld","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"auto_gen_tmpl_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"auto_mask","LES","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"auto_mask_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"auto_mov_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"auto_pop_sup_lot","LES","LES","LES",0,1,1,"F","",1,0,0,"","sal_data"
"auto_relpck_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"auto_start","RPWEB","LES","LES",0,1,1,"F","",0,0,0,"","salweb_data"
"auto_start","taskmnt","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"auto_sub_flg","LES","LES","LES",0,1,1,"F","",0,0,0,"","ems_data"
"autoapprove_flg","LES","LES","WM",0,0,0,"","",0,0,0,"","wm_data"
"autoapproveflg","LES","LES","WM",0,0,0,"","",0,0,0,"","wm_data"
"autobutprs","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"autocalcmfgdte","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"autocls_mansts","LES","LES","LES",0,0,0,"C","",0,0,0,"","dcs_data"
"autocls_mansts","LES","LES","WM",0,1,1,"C","",1,0,0,"","dcs_data"
"autocls_wait_tim","LES","LES","LES",0,0,0,"","",0,80,0,"","dcs_data"
"autocls_wait_tim","LES","LES","WM",0,1,1,"","",1,80,0,"","dcs_data"
"autoclsflg","LES","LES","LES",0,0,0,"F","",0,0,0,"","dcs_data"
"autoclsflg","LES","LES","WM",0,1,1,"F","",1,0,0,"","dcs_data"
"autocmpspa","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"autogen_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"autostgare","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"avail_flg","LES","LES","LES",0,1,0,"F","",1,0,0,"","dcs_data"
"avail_flg","prdlinopr","prdlinopr","LES",0,1,1,"F","",0,0,0,"","dcs_data"
"avg_catch","LES","LES","LES",0,0,0,"F","",0,0,0,"","sal_data"
"avg_catch","LES","LES","WM",0,1,1,"F","",1,0,0,"","dcs_data"
"avg_unt_catch_qty","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"axis_X_labels_clip_text","LES","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"axis_X_labels_flip","LES","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"axis_X_labels_font_size_best_fit","LES","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"axis_X_labels_horizontal_align","LES","LES","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"axis_X_labels_item_format","LES","LES","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"axis_X_labels_orientation","LES","LES","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"axis_X_labels_series_format","LES","LES","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"axis_X_labels_vertical_align","LES","LES","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"axis_X_labels_visible","LES","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"axis_X_labels_wrap_text","LES","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"axis_X_line_draw_style","LES","LES","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"axis_X_line_end_cap_style","LES","LES","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"axis_X_major_grid_lines_draw_style","LES","LES","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"axis_X_major_grid_lines_visible","LES","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"axis_X_margin_far_margin_type","LES","LES","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"axis_X_margin_near_margin_type","LES","LES","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"axis_X_minor_grid_lines_draw_style","LES","LES","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"axis_X_minor_grid_lines_visible","LES","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"axis_X_numeric_axis_type","LES","LES","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"axis_X_series_labels_clip_text","LES","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"axis_X_series_labels_flip","LES","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"axis_X_series_labels_font_size_best_fit","LES","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"axis_X_series_labels_format","LES","LES","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"axis_X_series_labels_horizontal_align","LES","LES","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"axis_X_series_labels_orientation","LES","LES","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"axis_X_series_labels_vertical_align","LES","LES","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"axis_X_series_labels_visible","LES","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"axis_X_series_labels_wrap_text","LES","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"axis_X_strip_lines_visible","LES","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"axis_X_tickmark_style","LES","LES","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"axis_X_time_axis_style","LES","LES","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"axis_X_visible","LES","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"axle_wgt_uom","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"ba_user_id","AuthMnt","ctlUsrMnt","LES",0,0,1,"","",0,0,0,"","mcs_data"
"back_axle_wgt","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"bar_chart__handling","LES","LES","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"bar_code_appl_id","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"bar_code_tmpl_id","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"bar_color","LES","prdlinschopr","LES",0,0,1,"","",1,0,0,"","dcs_data"
"basepoint_id","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"basis_unit","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"batcon","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"batsts","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"battyp","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"bckflg","CustomerMnt","CustomerMnt","LES",0,0,0,"","",1,0,0,"","sal_data"
"bckflg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"bckgrdclr","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"bco_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"beg_adddte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"beg_blng_invc_date","LES","LES","LES",0,1,1,"D","",1,0,0,"","sal_data"
"beg_candte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"beg_cmpdte","LES","SALMOCAReportOpr","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"beg_cmpdte","LES","SALMOCAReportPreview","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"beg_cnfrm_dte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"beg_cntdte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"beg_dispatch_dte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"beg_dte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"beg_expdte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"beg_hlddte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"beg_mandte","LES","SALMOCAReportOpr","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"beg_tim","LES","LES","LES",0,1,1,"LONG_TIME","",0,0,0,"","dcs_data"
"beg_trndte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"begdaycod","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"begdte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"begin_log_dte","LES","LES","LES",0,1,1,"D","",0,0,0,"","ems_data"
"begtim","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"begtim","rtetrlrmnt","LES","LES",0,1,1,"TIME","",1,0,0,"","dcs_data"
"begtim","waveopr","planwave","LES",0,1,1,"TIME","",1,0,0,"","dcs_data"
"bill_anvstg_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"bill_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","sal_data"
"bill_freight_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"bill_print_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"bill_through_dte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"bjlcod","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"bjltst","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"bldg_flg","whmnt","whcopy","LES",0,1,1,"F","",1,0,0,"","mcs_data"
"bldg_id","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"blind_det_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"blind_flg","LES","LES","LES",0,1,0,"F","",1,0,0,"","dcs_data"
"blind_sum_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"blk_alg_id","LES","rifdmnt","SEAMLES",0,1,1,"C","",0,0,0,"","int_data"
"blk_slot_only_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"blkd_flg","LES","evtseqinfo","SEAMLES",0,1,1,"F","",1,0,0,"","int_data"
"blkqty","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"blng_chrg_typ","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"blng_cyc_typ","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"blng_invc_date","LES","LES","LES",0,1,1,"D","",1,0,0,"","sal_data"
"blng_invc_grp_cod","LES","LES","LES",0,1,1,"C","",1,0,0,"","sal_data"
"blng_invc_stat","LES","LES","LES",0,1,1,"C","",1,0,0,"","sal_data"
"blng_invc_stat2","LES","LES","LES",0,1,1,"C","",1,0,0,"","sal_data"
"blng_mthd_typ","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"blng_prd_end","LES","LES","LES",0,1,0,"","",1,0,0,"","dcs_data"
"blng_prd_end","LES","SALMOCAReportOpr","LES",0,1,1,"D","",1,0,0,"","sal_data"
"blng_prd_start","LES","LES","LES",0,1,0,"","",1,0,0,"","dcs_data"
"blng_prd_start","LES","SALMOCAReportOpr","LES",0,1,1,"D","",1,0,0,"","sal_data"
"blng_rate","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"blng_serv_typ","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"blng_uom_cod","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"blng_uom_typ","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"block_id","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"bol_break_lvl","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"book_num","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"book_num","shipmnt","shipmnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"border_pad","LES","LES","LES",0,1,1,"UOM_SL","",1,0,0,"","dcs_data"
"bottom_left_x","LES","LES","LES",0,1,1,"UOM_SL","",1,0,0,"","dcs_data"
"bottom_left_y","LES","LES","LES",0,1,1,"UOM_SL","",1,0,0,"","dcs_data"
"bottom_right_x","LES","LES","LES",0,1,1,"UOM_SL","",1,0,0,"","dcs_data"
"bottom_right_y","LES","LES","LES",0,1,1,"UOM_SL","",1,0,0,"","dcs_data"
"box_pck_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","sal_data"
"br_adr_id","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"brcust","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"break_lvl","LES","LES","LES",0,1,1,"","",1,0,0,"","sal_data"
"break_on_field","LES","pcklstrulsetmnt","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"break_on_function","LES","pcklstrulsetmnt","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"brk_stop_seq_cod","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"bt_adr_id","LES","distromnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"bt_adr_id","LES","LES","LES",0,0,1,"C","",1,0,0,"","dcs_data"
"bt_adr_id","LES","lesWebFrm","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"bt_adr_id","LES","ordmnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"bt_adr_id","LES","pckrelopr","LES",0,1,1,"ADDRESS","",1,0,0,"","dcs_data"
"bt_csttyp","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"btcust","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btn_key","RPWEB","CTXTMNUMNT","LES",0,0,0,"","",1,0,0,"","salweb_data"
"btnAdd","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnCancel","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnCancelPkoClose","dtlpkostnopr","pkostnclose","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnClose","dtlpkostnopr","pkostnproc","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnclose","rcvtrkopr","rcvtrkopr","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnCompleteCnt","cntaudopr","cntaudopr","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnConfirmClose","dtlpkostnopr","pkostnclose","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnDelete","invadjopr","playadjust","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnDelete","ordmnt","ordmnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnDelete","pcfmstmnt","pcfmstmnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnDelete","pckpolmnt","pckpolmnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btndelete","rcvinvmnt","rcvinvmnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btndelete","rcvtrkopr","rcvtrkopr","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btndelete","rimmstmnt","rimmstmnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"BtnDelete","shipmnt","shipmnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnDeleteInv","cntaudopr","cntaudopr","LES",0,1,1,"","",1,0,0,"","dcs_data"
"BtnError","locmstmnt","locmstmnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnExit","invadjopr","playadjust","LES",0,1,1,"","",1,0,0,"","dcs_data"
"BtnFixError","locmstmnt","locmstmnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnHelp","dtlpkostnopr","pkostnclose","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnIdentify","cntaudopr","cntaudopr","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnidentify","rcvtrkopr","rcvtrkopr","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnLogError","dtlpkostnopr","pkostnclose","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnLogErrorAndContinue","dtlpkostnopr","pkostnclose","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnLogout","dtlpkostnopr","pkostnproc","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnModify","LES","LES","LES",0,1,0,"","",1,0,0,"","dcs_data"
"btnModify","ordmnt","ordmnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnModify","pcfmstmnt","pcfmstmnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnModify","pckpolmnt","pckpolmnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnmodify","rcvinvmnt","rcvinvmnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnmodify","rcvtrkopr","rcvtrkopr","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnmodify","rcvtrkopt","rcvinvmnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnmodify","rimmstmnt","rimmstmnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"BtnModify","shipmnt","shipmnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnModifyInv","cntaudopr","cntaudopr","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnNew","ordmnt","ordmnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnNew","pcfmstmnt","pcfmstmnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnNew","pckpolmnt","pckpolmnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnnew","rcvinvmnt","rcvinvmnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnnew","rcvtrkopr","rcvtrkopr","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnnew","rcvtrkopt","rcvinvmnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnnew","rimmstmnt","rimmstmnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnOK","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnOverrideQty","dtlpkostnopr","pkostnproc","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnPlay","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnPlayAdj","cntaudopr","cntaudopr","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnPrintPaperwork","dtlpkostnopr","pkostnclose","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnPrintPaperwork","dtlpkostnopr","pkostnproc","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnProcessAll","dtlpkostnopr","pkostnproc","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnProcessPart","dtlpkostnopr","pkostnproc","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnputaway","rcvtrkopr","rcvtrkopr","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnRangeAssign","dtlpkostnopr","pkostnproc","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnRangeSerialNum","dtlpkostnopr","pkostnproc","LES",0,1,1,"","",1,0,0,"","dcs_data"
"BtnRefresh","locmstmnt","locmstmnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnreopen","rcvtrkopr","rcvtrkopr","LES",0,1,1,"","",1,0,0,"","dcs_data"
"BtnReset","locmstmnt","locmstmnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnsave","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnScanDamaged","dtlpkostnopr","pkostnproc","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnSelectCarton","dtlpkostnopr","pkostnproc","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnSelectUOM","dtlpkostnopr","pkostnproc","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnSep1","dtlpkostnopr","pkostnclose","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnSkipShipment","dtlpkostnopr","pkostnproc","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnStop","dtlpkostnopr","pkostnclose","LES",0,1,1,"","",1,0,0,"","dcs_data"
"btnWaitForInventoryTS","dtlpkostnopr","pkostnproc","LES",0,0,0,"","",1,0,0,"","dcs_data"
"btnWaitForInventoryTS","oubauditopr","pkostnproc","LES",0,0,0,"","",1,0,0,"","dcs_data"
"bto_obso_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","sal_data"
"bto_subst_prtnum","LES","LES","LES",0,1,1,"","",0,0,0,"","sal_data"
"btsflg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"bubble_chart_bubble_shape","LES","LES","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"bubble_chart__handling","LES","LES","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"bubble_chart_sort_by_radius","LES","LES","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"bulk_ord_brk_tbl","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"bulk_pck_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"bulk_wko_brk_tbl","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"bundle_brk_fld","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"bundle_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"bundled_flg","LES","LES","LES",0,1,0,"F","",1,0,0,"","dcs_data"
"bundleloc","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"bus_grp","LES","LES","LES",0,1,1,"C","",1,150,0,"","dcs_data"
"bus_grp","LES","ordmnt","LES",0,1,1,"C","",1,175,0,"","dcs_data"
"business_unt","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"cache_ageout_pct","cachesizemnt","cachesizemnt","SEAMLES",0,1,0,"","",1,0,0,"","int_data"
"cache_descr","cachesizemnt","cachesizemnt","SEAMLES",0,1,0,"","",1,0,0,"","int_data"
"cache_id","cachesizemnt","cachesizemnt","SEAMLES",0,1,0,"","",1,0,0,"","int_data"
"cache_init_cols","LES","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"caldar_typ","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"cancelled_flg","LES","LES","LES",0,1,0,"F","",1,0,0,"","dcs_data"
"cancod","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"candle_chart_high_low_visible","LES","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"candle_chart_open_close_visible","LES","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"candle_chart_volume_visible","LES","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"candle_chart_wicks_in_foreground","LES","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"candte","LES","canpckdsp","LES",0,1,1,"DATERANGE","",1,0,0,"RANGEMODE=FIXED","dcs_data"
"candte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"cap_col","LES","dockcapmnt","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"cap_color","LES","dockcapmnt","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"cap_fill_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"cap_seq","LES","dockcapmnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"cap_tbl","LES","dockcapmnt","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"cap_typ","LES","dockcapmnt","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"capture_pick_qty","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"capture_put_qty","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"capture_rpl_qty","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"capture_trailer_id","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"capuom","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"car_coo_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","sal_prcl_data"
"car_ib_issue","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"car_move_id","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"car_move_usr_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"car_sed_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","sal_prcl_data"
"carcod","LES","ASCTMSTRCPT","LES",0,1,0,"","",1,0,0,"","dcs_data"
"carcod","LES","chkintrlropr","LES",0,1,0,"","",1,0,0,"","dcs_data"
"carcod","LES","clsrcvtrkopr","LES",0,1,0,"","",1,0,0,"","dcs_data"
"carcod","LES","dispatchtrlr","LES",0,1,0,"","",1,0,0,"","dcs_data"
"carcod","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"carcod","LES","movtrlropr","LES",0,1,0,"","",1,0,0,"","dcs_data"
"carcod","LES","rcvtrkinvdsp","LES",0,1,0,"","",1,0,0,"","dcs_data"
"carcod","rcvtrkopr","rcvtrkopr","LES",0,1,1,"","",0,0,0,"","dcs_data"
"carcod","RPWEB","WMDAssignRemoteVsl","LES",0,1,1,"C","",1,0,0,"","dcsweb_data"
"carcod","RPWEB","WMDMSUpdateShipInfo","LES",0,1,1,"C","",1,0,0,"","dcsweb_data"
"carcod","shipmassup","LES","LES",0,1,1,"","",0,0,0,"","dcs_data"
"carcod","shpdckopr","shpdckopr","LES",0,1,1,"","",0,-1,-1,"","dcs_data"
"carcod_srvlvl","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"carflg","CustomerMnt","CustomerMnt","LES",0,0,0,"","",1,0,0,"","sal_data"
"carflg","LES","LES","LES",0,1,1,"F","",1,0,0,"","sal_data"
"cargrp","CustomerMnt","CustomerMnt","LES",0,0,0,"","",1,0,0,"","sal_data"
"cargrp","LES","LES","WM",0,1,1,"","",1,0,0,"","wm_data"
"carmovshpstglan","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"carmtx_id","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"carnam","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"carnam_srvlvl","LES","LES","LES",0,0,1,"C","",1,0,0,"","dcs_data"
"carsrv","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"cartyp","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"cas_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","sal_data"
"case_breaking_rul","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"caseper","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"cashgt","LES","LES","LES",0,1,1,"UOM_SL","",1,0,0,"","dcs_data"
"caslbldev","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"caslen","LES","LES","LES",0,1,1,"UOM_SL","",1,0,0,"","dcs_data"
"caslvl","LES","prtftpmstdfltmnt","LES",0,1,1,"","",1,0,0,"","sal_data"
"caslvl","LES","prtftpmstovrdmnt","LES",0,1,1,"","",1,0,0,"","sal_data"
"caswgt","LES","LES","LES",0,1,1,"UOM_W","",1,0,0,"","dcs_data"
