polcod,polvar,polval,wh_id_tmpl,srtseq,rtstr1,rtstr2,rtnum1,rtnum2,rtflt1,rtflt2,moddte,mod_usr_id,grp_nam,is_purged
"USR-INTEGRATOR","TRANSACTIONS","ASN_PRE","----",1,"publish data where prefix_lodnum=substr(@trknum, length(@trknum)-2, 3) || '-' || nvl(@ifd_fld_data, @lodnum)","[select replace(nvl(@ifd_fld_data, @lodnum), substr(@trknum, length(@trknum)-2, 3) || '-') as remove_prefix_lodnum from dual]",1,0,0.0,0.0,"20191107151158","939161","",0
"USR-INTEGRATOR","TRANSACTIONS","CONVERT_ASSETS","----",1,"<rtstr1=asset to convert , rtstr2 = converted asset, rtnum1 = 1 (active)","",0,0,0.0,0.0,"20200730151635","938673","",0
"USR-INTEGRATOR","TRANSACTIONS","CONVERT_ASSETS","----",2,"1-1S","1",1,0,0.0,0.0,"20200730151635","938673","",0
"USR-INTEGRATOR","TRANSACTIONS","CONVERT_ASSETS","----",3,"1-2S","1",1,0,0.0,0.0,"20200730151635","938673","",0
"USR-INTEGRATOR","TRANSACTIONS","CONVERT_ASSETS","----",4,"19-H1200","19",1,0,0.0,0.0,"20200730151635","938673","",0
"USR-INTEGRATOR","TRANSACTIONS","CONVERT_ASSETS","----",5,"19-H800","19",1,0,0.0,0.0,"20200730151635","938673","",0
"USR-INTEGRATOR","TRANSACTIONS","CONVERT_ASSETS","----",6,"1-3S","1",1,0,0.0,0.0,"20230106123358","939370","",0
"USR-INTEGRATOR","TRANSACTIONS","CONVERT_ASSETS","----",7,"1-0S","1",1,0,0.0,0.0,"20230106123415","939370","",0
"USR-INTEGRATOR","TRANSACTIONS","CONVERT_ASSETS","----",8,"19-H600","19",1,0,0.0,0.0,"20230106123438","939370","",0
"USR-INTEGRATOR","TRANSACTIONS","CONVERT_ASSETS","----",9,"Z1-0S","1",1,0,0.0,0.0,"20230721000000","938673","",0
"USR-INTEGRATOR","TRANSACTIONS","CONVERT_ASSETS","----",10,"Z1-1S","1",1,0,0.0,0.0,"20230721000000","938673","",0
"USR-INTEGRATOR","TRANSACTIONS","CONVERT_ASSETS","----",11,"Z1-2S","1",1,0,0.0,0.0,"20230721000000","938673","",0
"USR-INTEGRATOR","TRANSACTIONS","CONVERT_ASSETS","----",12,"Z1-3S","1",1,0,0.0,0.0,"20230721000000","938673","",0
"USR-INTEGRATOR","TRANSACTIONS","CONVERT_HOLD","----",1,"PACK.UN1","PACK.UN",1,0,0.0,0.0,"20181224164418","938673","",0
"USR-INTEGRATOR","TRANSACTIONS","CONVERT_HOLD","----",2,"PACK.UN2","PACK.UN",1,0,0.0,0.0,"20181224164418","938673","",0
"USR-INTEGRATOR","TRANSACTIONS","FTP-CASE","----",1,"EA=CS, 1 is active, 0 is conversion","",1,0,0.0,0.0,"20200304151402","939370","",0
"USR-INTEGRATOR","TRANSACTIONS","FTP-PALLET","----",1,"1","",1,20,0.0,0.0,"20191211172204","938673","",0
"USR-INTEGRATOR","TRANSACTIONS","FTP-PALLET-TRESH","----",1,"treshold rtnum1 = percentage, rtnum = minimum qty","",50,20,0.0,0.0,"20191211172204","938673","",0
"USR-INTEGRATOR","TRANSACTIONS","FTP-PALLET-TRESH","3",1,"treshold rtnum1 = percentage, rtnum = minimum qty","",30,20,0.0,0.0,"20210729140000","120.DEV","",0
"USR-INTEGRATOR","TRANSACTIONS","INV_ATTR_STR5","----",0,"<rcvinv.invtyp>","",0,0,0.0,0.0,"20191114235959","940028","",0
"USR-INTEGRATOR","TRANSACTIONS","INV_ATTR_STR5","----",1,"30","",1,0,0.0,0.0,"20191114235959","940028","",0
"USR-INTEGRATOR","TRANSACTIONS","INV_ATTR_STR5","----",2,"31","",1,0,0.0,0.0,"20200827132843","938673","",0
"USR-INTEGRATOR","TRANSACTIONS","PROCESS-ASSET-MOVE","----",1,"SKIP_NON_SER_ASSET_MOD","",1,0,0.0,0.0,"20190823150021","939370","",0
"USR-INTEGRATOR","TRANSACTIONS","REACOD_FALLBACK","----",1,"OVERIG","",1,0,0.0,0.0,"20190130112835","939161","",0
"USR-INTEGRATOR","TRANSACTIONS","SEND_STATUS","----",0,"<zone>","<trn status>",1,0,0.0,0.0,"20181029000000","939673","",0
"USR-INTEGRATOR","TRANSACTIONS","SEND_STATUS","3",1,"INVMOV","P001",1,10044,0.0,0.0,"20210629100000","939161","",0
"USR-INTEGRATOR","TRANSACTIONS","SEND_STATUS","3",3,"INVMOV","P009",1,10019,0.0,0.0,"20210210145617","939673","",0
"USR-INTEGRATOR","TRANSACTIONS","SEND_STATUS","3",5,"INVMOV","P009",1,10044,0.0,0.0,"20210629100000","939161","",0
"USR-INTEGRATOR","TRANSACTIONS","SEND_STATUS","3",6,"INVMOV","P009",1,10047,0.0,0.0,"20210629100000","939161","",0
"USR-INTEGRATOR","TRANSACTIONS","SEND_STATUS","3",7,"INVMOV","P009",1,10048,0.0,0.0,"20210629100000","939161","",0
"USR-INTEGRATOR","TRANSACTIONS","SEND_STATUS","3",8,"INVMOV","P009",1,10049,0.0,0.0,"20210629100000","939161","",0
"USR-INTEGRATOR","TRANSACTIONS","SEND_STATUS","3",9,"INVMOV","P009",1,10050,0.0,0.0,"20210629100000","939161","",0
"USR-INTEGRATOR","TRANSACTIONS","SEND_STATUS","3",10,"INVMOV","P009",1,10051,0.0,0.0,"20210629100000","939161","",0
"USR-INTEGRATOR","TRANSACTIONS","SEND_STATUS","3",11,"INVMOV","P009",1,10052,0.0,0.0,"20210629100000","939161","",0
"USR-INTEGRATOR","TRANSACTIONS","SEND_STATUS","3",12,"INVMOV","P001",1,10053,0.0,0.0,"20210629100000","939161","",0
"USR-INTEGRATOR","TRANSACTIONS","SEND_STATUS","3",13,"INVMOV","P009",1,10055,0.0,0.0,"20210629100000","939161","",0
"USR-INTEGRATOR","TRANSACTIONS","SEND_STATUS","3",14,"INVMOV","P001",1,10059,0.0,0.0,"20210629100000","939161","",0
"USR-INTEGRATOR","TRANSACTIONS","SEND_STATUS","3",15,"INVMOV","P001",1,10062,0.0,0.0,"20210629100000","939161","",0
"USR-INTEGRATOR","TRANSACTIONS","SEND_STATUS","3",17,"INVMOV","P009",1,10062,0.0,0.0,"20210629100000","939161","",0
"USR-INTEGRATOR","TRANSACTIONS","SEND_STATUS","3",18,"INVMOV","P001",1,10063,0.0,0.0,"20210629100000","939161","",0
"USR-INTEGRATOR","TRANSACTIONS","SEND_STATUS","3",19,"INVMOV","P002",1,10061,0.0,0.0,"20220621150118","939370","",0
"USR-INTEGRATOR","TRANSACTIONS","SEND_STATUS","3",20,"INVMOV","P002",1,10071,0.0,0.0,"20220621150149","939370","",0
"USR-INTEGRATOR","TRANSACTIONS","SEND_STATUS","3",21,"INVMOV","P002",1,10086,0.0,0.0,"20221227000000","938673","",0
"USR-INTEGRATOR","TRANSACTIONS","SEND_STATUS","3",22,"INVMOV","P002",1,10088,0.0,0.0,"20221227000000","938673","",0
"USR-INTEGRATOR","TRANSACTIONS","SEND_STATUS","3",23,"INVMOV","P001",1,10090,0.0,0.0,"20221227000000","938673","",0
"USR-INTEGRATOR","TRANSACTIONS","SEND_STATUS","3",24,"INVMOV","P001",1,10091,0.0,0.0,"20221227000000","938673","",0
"USR-INTEGRATOR","TRANSACTIONS","SEND_STATUS_SORT_OUT_IDS","----",1,"<rtstr1=sort out id; rtnum1 = 0/1 (enabled/disabled) rtnum2 = mov_zone_id>","",0,0,0.0,0.0,"20220621150410","939370","",0
"USR-INTEGRATOR","TRANSACTIONS","SEND_STATUS_SORT_OUT_IDS","3",1,"<rtstr1=sort out id; rtnum1 = 0/1 (enabled/disabled) rtnum2 = mov_zone_id>","",0,0,0.0,0.0,"20221207174222","938673","",0
"USR-INTEGRATOR","TRANSACTIONS","SEND_STATUS_SORT_OUT_IDS","3",2,"PRIORITY","",1,10059,0.0,0.0,"20221207174328","938673","",0
"USR-INTEGRATOR","TRANSACTIONS","SEND_STATUS_SORT_OUT_IDS","3",3,"FINESORT01","",1,10063,0.0,0.0,"20221207174618","938673","",0
"USR-INTEGRATOR","TRANSACTIONS","SEND_STATUS_SORT_OUT_IDS","3",4,"FINESORT02","",1,10090,0.0,0.0,"20221207174601","938673","",0
"USR-INTEGRATOR","TRANSACTIONS","SEND_STATUS_SORT_OUT_IDS","3",5,"FINESORT03","",1,10091,0.0,0.0,"20221207174701","938673","",0
"USR-INTEGRATOR","TRANSACTIONS","SEND_STATUS_SORT_OUT_IDS","3",6,"EXCEPTION","",1,10062,0.0,0.0,"20221208091926","938673","",0
"USR-INTEGRATOR","TRANSACTIONS","TRANSLATIONS","----",1,"<input>","<output>",0,0,0.0,0.0,"20201002091217","939161","",0
"USR-INTEGRATOR","TRANSACTIONS","TRANSLATIONS","----",2,"ol.uc_sb","order_line.uc_sb",1,0,0.0,0.0,"20201002091318","939161","",0
"USR-INTEGRATOR","TRANSACTIONS","UPDATE-ASSET","----",1,"<alc_asset_grp>","",0,0,0.0,0.0,"20181205094327","939161","",0
"USR-INTEGRATOR","TRANSACTIONS","UPDATE-ASSET","----",2,"LADINGDRAGER","",0,0,0.0,0.0,"20181205094425","939161","",0
"USR-INTEGRATOR","TRANSACTIONS","UPDATE-ASSET","----",3,"LEGBORD","",1,0,0.0,0.0,"20181205094447","939161","",0
"USR-INTEGRATOR","TRANSACTIONS","WH_SYSTEM_IN","----",1,"<WH_ID>","<SYS_ID>",0,0,0.0,0.0,"20190807100752","939161","",0
"USR-INTEGRATOR","TRANSACTIONS","WH_SYSTEM_OUT","----",1,"<WH_ID>","<SYS_ID>",0,0,0.0,0.0,"20190807100752","939161","",0
"USR-INVENTORY","ASSETS","DEFAULT-SHELVES","----",1,"<rtstr1=asset_typ, rtstr2=shelves>","",0,0,0.0,0.0,"20220412115246","939370","",0
"USR-INVENTORY","ASSETS","DEFAULT-SHELVES","----",2,"1","3",0,0,0.0,0.0,"20220412115257","939370","",0
"USR-INVENTORY","AUTOLOAD-JOB","LPN-INACTIVITY-TIME","----",1,"","",0,0,0.0,0.0,"20200728103139","940409","",0
"USR-INVENTORY","AUTOLOAD-JOB","LPN-INACTIVITY-TIME","3",1,"","",1,50,0.0,0.0,"20200728141531","940409","",0
"USR-INVENTORY","INVENTORY-MOVEMENT","ALLOW-PICKUP-ONLY-FOR-ASN-TYPE","3",1,"<mov_zone_id>","<invtyp>",0,0,0.0,0.0,"20200709164645","939370","",0
"USR-INVENTORY","INVENTORY-MOVEMENT","ALLOW-PICKUP-ONLY-FOR-ASN-TYPE","3",2,"10035","31",0,0,0.0,0.0,"20200709164830","939370","",0
"USR-INVENTORY","INVENTORY-MOVEMENT","ALLOW-PICKUP-ONLY-FOR-ASN-TYPE","3",3,"10035","30",0,0,0.0,0.0,"20200709165448","939370","",0
"USR-INVENTORY","INVENTORY-MOVEMENT","MULTIPLE-LPN-HANDLING","----",1,"","",0,0,0.0,0.0,"20200406101602","939161","",0
"USR-INVENTORY","INVENTORY-MOVEMENT","MULTIPLE-LPN-HANDLING","3",1,"","",1,0,0.0,0.0,"20200703165851","939370","",0
"USR-INVENTORY","LPN-INVMIX-RULE","<mov_zone_cod>","----",1,"<les_mls_id>","<tabnam.colnam>",0,0,0.0,0.0,"20200108110043","939370","",0
"USR-INVENTORY","LPN-INVMIX-RULE","L134-M-01-E","3",1,"invmix_prtfam","(case when rcvinv.invtyp in ('10') then decode(prtmst.prtfam, '10000000', 'all', '20000000', 'all', '30000000', 'all', 'oth') else 'no' end)",1,1,0.0,0.0,"20200117002915","939370","",0
"USR-INVENTORY","LPN-INVMIX-RULE","L134-M-01-E","3",2,"invmix_invtyp","rcvinv.invtyp",1,1,0.0,0.0,"20200117002915","939370","",0
"USR-INVENTORY","LPN-INVMIX-RULE","L134-M-01-E","3",3,"invmix_veilgroep","(case when nvl(invdtl.inv_attr_str1,invdtl.inv_attr_str6) not in ('456','567') then nvl(invdtl.inv_attr_str1,invdtl.inv_attr_str6) end)",0,1,0.0,0.0,"20200117002915","939370","",0
"USR-INVENTORY","LPN-INVMIX-RULE","L134-M-01-E001","3",1,"invmix_prtfam","(case when rcvinv.invtyp in ('10') then decode(prtmst.prtfam, '10000000', 'all', '20000000', 'all', '30000000', 'all', 'oth') else 'no' end)",1,1,0.0,0.0,"20200117002915","939370","",0
"USR-INVENTORY","LPN-INVMIX-RULE","L134-M-01-E001","3",2,"invmix_invtyp","rcvinv.invtyp",1,1,0.0,0.0,"20200117002915","939370","",0
"USR-INVENTORY","LPN-INVMIX-RULE","L134-M-01-E001","3",3,"invmix_veilgroep","(case when nvl(invdtl.inv_attr_str1,invdtl.inv_attr_str6) not in ('456','567') then nvl(invdtl.inv_attr_str1,invdtl.inv_attr_str6) end)",0,1,0.0,0.0,"20200117002915","939370","",0
"USR-INVENTORY","LPN-INVMIX-RULE","L134-M-01-I","3",1,"invmix_prtfam","(case when rcvinv.invtyp in ('10') then decode(prtmst.prtfam, '10000000', 'all', '20000000', 'all', '30000000', 'all', 'oth') else 'no' end)",1,1,0.0,0.0,"20200117002915","939370","",0
"USR-INVENTORY","LPN-INVMIX-RULE","L134-M-01-I","3",2,"invmix_invtyp","rcvinv.invtyp",1,1,0.0,0.0,"20200117002915","939370","",0
"USR-INVENTORY","LPN-INVMIX-RULE","L134-M-01-I","3",3,"invmix_veilgroep","(case when nvl(invdtl.inv_attr_str1,invdtl.inv_attr_str6) not in ('456','567') then nvl(invdtl.inv_attr_str1,invdtl.inv_attr_str6) end)",0,1,0.0,0.0,"20200117002915","939370","",0
"USR-INVENTORY","LPN-INVMIX-RULE","L201-M-01-E","3",1,"invmix_prtfam","(case when rcvinv.invtyp in ('10') then decode(prtmst.prtfam, '10000000', 'all', '20000000', 'all', '30000000', 'all', 'oth') else 'no' end)",1,1,0.0,0.0,"20200117002915","939370","",0
"USR-INVENTORY","LPN-INVMIX-RULE","L201-M-01-E","3",2,"invmix_invtyp","rcvinv.invtyp",1,1,0.0,0.0,"20200117002915","939370","",0
"USR-INVENTORY","LPN-INVMIX-RULE","L201-M-01-E","3",3,"invmix_veilgroep","(case when nvl(invdtl.inv_attr_str1,invdtl.inv_attr_str6) not in ('456','567') then nvl(invdtl.inv_attr_str1,invdtl.inv_attr_str6) end)",0,1,0.0,0.0,"20200117002915","939370","",0
"USR-INVENTORY","LPN-INVMIX-RULE","L201-M-01-E001","3",1,"invmix_prtfam","(case when rcvinv.invtyp in ('10') then decode(prtmst.prtfam, '10000000', 'all', '20000000', 'all', '30000000', 'all', 'oth') else 'no' end)",1,1,0.0,0.0,"20200117002915","939370","",0
"USR-INVENTORY","LPN-INVMIX-RULE","L201-M-01-E001","3",2,"invmix_invtyp","rcvinv.invtyp",1,1,0.0,0.0,"20200117002915","939370","",0
"USR-INVENTORY","LPN-INVMIX-RULE","L201-M-01-E001","3",3,"invmix_veilgroep","(case when nvl(invdtl.inv_attr_str1,invdtl.inv_attr_str6) not in ('456','567') then nvl(invdtl.inv_attr_str1,invdtl.inv_attr_str6) end)",0,1,0.0,0.0,"20200117002915","939370","",0
"USR-INVENTORY","LPN-INVMIX-RULE","L201-M-01-I","3",1,"invmix_prtfam","(case when rcvinv.invtyp in ('10') then decode(prtmst.prtfam, '10000000', 'all', '20000000', 'all', '30000000', 'all', 'oth') else 'no' end)",1,1,0.0,0.0,"20200117002915","939370","",0
"USR-INVENTORY","LPN-INVMIX-RULE","L201-M-01-I","3",2,"invmix_invtyp","rcvinv.invtyp",1,1,0.0,0.0,"20200117002915","939370","",0
"USR-INVENTORY","LPN-INVMIX-RULE","L201-M-01-I","3",3,"invmix_veilgroep","(case when nvl(invdtl.inv_attr_str1,invdtl.inv_attr_str6) not in ('456','567') then nvl(invdtl.inv_attr_str1,invdtl.inv_attr_str6) end)",0,1,0.0,0.0,"20200117002915","939370","",0
"USR-INVENTORY","LPN-INVMIX-RULE","O001-M-01-E001","3",1,"invmix_prtfam","(case when rcvinv.invtyp in ('10') then decode(prtmst.prtfam, '10000000', 'all', '20000000', 'all', '30000000', 'all', 'oth') else 'no' end)",1,1,0.0,0.0,"20200117002915","939370","",0
"USR-INVENTORY","LPN-INVMIX-RULE","O001-M-01-E001","3",2,"invmix_invtyp","rcvinv.invtyp",1,1,0.0,0.0,"20200117002915","939370","",0
"USR-INVENTORY","LPN-INVMIX-RULE","O001-M-01-E001","3",3,"invmix_veilgroep","(case when nvl(invdtl.inv_attr_str1,invdtl.inv_attr_str6) not in ('456','567') then nvl(invdtl.inv_attr_str1,invdtl.inv_attr_str6) end)",0,1,0.0,0.0,"20200117002915","939370","",0
"USR-INVENTORY","LPN-INVMIX-RULE","O001-M-01-I","3",1,"invmix_prtfam","(case when rcvinv.invtyp in ('10') then decode(prtmst.prtfam, '10000000', 'all', '20000000', 'all', '30000000', 'all', 'oth') else 'no' end)",1,1,0.0,0.0,"20200117002915","939370","",0
"USR-INVENTORY","LPN-INVMIX-RULE","O001-M-01-I","3",2,"invmix_invtyp","rcvinv.invtyp",1,1,0.0,0.0,"20200117002915","939370","",0
"USR-INVENTORY","LPN-INVMIX-RULE","O001-M-01-I","3",3,"invmix_veilgroep","(case when nvl(invdtl.inv_attr_str1,invdtl.inv_attr_str6) not in ('456','567') then nvl(invdtl.inv_attr_str1,invdtl.inv_attr_str6) end)",0,1,0.0,0.0,"20200117002915","939370","",0
"USR-INVENTORY","LPN-INVMIX-RULE","W001-M-01-E","3",1,"invmix_prtfam","(case when rcvinv.invtyp in ('10') then decode(prtmst.prtfam, '10000000', 'all', '20000000', 'all', '30000000', 'all', 'oth') else 'no' end)",1,1,0.0,0.0,"20200117002915","939370","",0
"USR-INVENTORY","LPN-INVMIX-RULE","W001-M-01-E","3",2,"invmix_invtyp","rcvinv.invtyp",1,1,0.0,0.0,"20200117002915","939370","",0
"USR-INVENTORY","LPN-INVMIX-RULE","W001-M-01-E","3",3,"invmix_veilgroep","(case when nvl(invdtl.inv_attr_str1,invdtl.inv_attr_str6) not in ('456','567') then nvl(invdtl.inv_attr_str1,invdtl.inv_attr_str6) end)",0,1,0.0,0.0,"20200117002915","939370","",0
"USR-INVENTORY","LPN-INVMIX-RULE","W001-M-01-E001","3",1,"invmix_prtfam","(case when rcvinv.invtyp in ('10') then decode(prtmst.prtfam, '10000000', 'all', '20000000', 'all', '30000000', 'all', 'oth') else 'no' end)",1,1,0.0,0.0,"20200117002915","939370","",0
"USR-INVENTORY","LPN-INVMIX-RULE","W001-M-01-E001","3",2,"invmix_invtyp","rcvinv.invtyp",1,1,0.0,0.0,"20200117002915","939370","",0
"USR-INVENTORY","LPN-INVMIX-RULE","W001-M-01-E001","3",3,"invmix_veilgroep","(case when nvl(invdtl.inv_attr_str1,invdtl.inv_attr_str6) not in ('456','567') then nvl(invdtl.inv_attr_str1,invdtl.inv_attr_str6) end)",0,1,0.0,0.0,"20200117002915","939370","",0
"USR-INVENTORY","LPN-INVMIX-RULE","W001-M-01-I","3",1,"invmix_prtfam","(case when rcvinv.invtyp in ('10') then decode(prtmst.prtfam, '10000000', 'all', '20000000', 'all', '30000000', 'all', 'oth') else 'no' end)",1,1,0.0,0.0,"20200117002915","939370","",0
"USR-INVENTORY","LPN-INVMIX-RULE","W001-M-01-I","3",2,"invmix_invtyp","rcvinv.invtyp",1,1,0.0,0.0,"20200117002915","939370","",0
"USR-INVENTORY","LPN-INVMIX-RULE","W001-M-01-I","3",3,"invmix_veilgroep","(case when nvl(invdtl.inv_attr_str1,invdtl.inv_attr_str6) not in ('456','567') then nvl(invdtl.inv_attr_str1,invdtl.inv_attr_str6) end)",0,1,0.0,0.0,"20200117002915","939370","",0
"USR-INVENTORY","LPN-INVMIX-RULE","Z001-M-01-E001","3",1,"invmix_prtfam","(case when rcvinv.invtyp in ('10') then decode(prtmst.prtfam, '10000000', 'all', '20000000', 'all', '30000000', 'all', 'oth') else 'no' end)",1,1,0.0,0.0,"20200117002915","939370","",0
"USR-INVENTORY","LPN-INVMIX-RULE","Z001-M-01-E001","3",2,"invmix_invtyp","rcvinv.invtyp",1,1,0.0,0.0,"20200117002915","939370","",0
"USR-INVENTORY","LPN-INVMIX-RULE","Z001-M-01-E001","3",3,"invmix_veilgroep","(case when nvl(invdtl.inv_attr_str1,invdtl.inv_attr_str6) not in ('456','567') then nvl(invdtl.inv_attr_str1,invdtl.inv_attr_str6) end)",0,1,0.0,0.0,"20200117002915","939370","",0
"USR-INVENTORY","LPN-INVMIX-RULE","Z001-M-01-I","3",1,"invmix_prtfam","(case when rcvinv.invtyp in ('10') then decode(prtmst.prtfam, '10000000', 'all', '20000000', 'all', '30000000', 'all', 'oth') else 'no' end)",1,1,0.0,0.0,"20200117002915","939370","",0
"USR-INVENTORY","LPN-INVMIX-RULE","Z001-M-01-I","3",2,"invmix_invtyp","rcvinv.invtyp",1,1,0.0,0.0,"20200117002915","939370","",0
"USR-INVENTORY","LPN-INVMIX-RULE","Z001-M-01-I","3",3,"invmix_veilgroep","(case when nvl(invdtl.inv_attr_str1,invdtl.inv_attr_str6) not in ('456','567') then nvl(invdtl.inv_attr_str1,invdtl.inv_attr_str6) end)",0,1,0.0,0.0,"20200117002915","939370","",0
"USR-INVENTORY","MULTIPLE-LPN-HANDLING","CREATE_PICK_DEP_MOVE","----",1,"<movezone_id>","",0,0,0.0,0.0,"20200406101602","939161","",0
"USR-INVENTORY","MULTIPLE-LPN-HANDLING","CREATE_PICK_DEP_MOVE","3",1,"10043","",1,0,0.0,0.0,"20210712080000","939161","",0
"USR-INVENTORY","MULTIPLE-LPN-HANDLING","CREATE_PICK_DEP_MOVE","3",2,"10047","",1,0,0.0,0.0,"20210712080000","939161","",0
"USR-INVENTORY","MULTIPLE-LPN-HANDLING","CREATE_PICK_DEP_MOVE","3",3,"10048","",1,0,0.0,0.0,"20210712080000","939161","",0
"USR-INVENTORY","MULTIPLE-LPN-HANDLING","CREATE_PICK_DEP_MOVE","3",4,"10049","",1,0,0.0,0.0,"20210712080000","939161","",0
"USR-INVENTORY","MULTIPLE-LPN-HANDLING","CREATE_PICK_DEP_MOVE","3",5,"10050","",1,0,0.0,0.0,"20210712080000","939161","",0
"USR-INVENTORY","MULTIPLE-LPN-HANDLING","CREATE_PICK_DEP_MOVE","3",6,"10051","",1,0,0.0,0.0,"20210712080000","939161","",0
"USR-INVENTORY","MULTIPLE-LPN-HANDLING","CREATE_PICK_DEP_MOVE","3",7,"10052","",1,0,0.0,0.0,"20210712080000","939161","",0
"USR-INVENTORY","MULTIPLE-LPN-HANDLING","CREATE_PICK_DEP_MOVE","3",8,"10055","",1,0,0.0,0.0,"20210712080000","939161","",0
"USR-INVENTORY","MULTIPLE-LPN-HANDLING","CREATE_PICK_DEP_MOVE","3",9,"10059","",1,0,0.0,0.0,"20210712080000","939161","",0
"USR-INVENTORY","MULTIPLE-LPN-HANDLING","CREATE_PICK_DEP_MOVE","3",10,"10063","",1,0,0.0,0.0,"20210712080000","939161","",0
"USR-INVENTORY","MULTIPLE-LPN-HANDLING","CREATE_PICK_DEP_MOVE","3",11,"10090","",1,0,0.0,0.0,"20221214000000","938673","",0
"USR-INVENTORY","MULTIPLE-LPN-HANDLING","CREATE_PICK_DEP_MOVE","3",12,"10091","",1,0,0.0,0.0,"20221214000000","938673","",0
"USR-INVENTORY","MULTIPLE-LPN-HANDLING","CREATE_PICK_DEP_MOVE","3",13,"10045","",1,0,0.0,0.0,"20221222170231","939370","",0
"USR-INVENTORY","MULTIPLE-LPN-HANDLING","CREATE_PICK_DEP_MOVE","3",14,"10060","",1,0,0.0,0.0,"20221222170259","939370","",0
"USR-INVENTORY","MULTIPLE-LPN-HANDLING","CREATE_PICK_DEP_MOVE","3",15,"10069","",1,0,0.0,0.0,"20221222170309","939370","",0
"USR-INVENTORY","MULTIPLE-LPN-HANDLING","CREATE_PICK_DEP_MOVE","3",16,"10070","",1,0,0.0,0.0,"20221222170316","939370","",0
"USR-INVENTORY","MULTIPLE-LPN-HANDLING","CREATE_PICK_DEP_MOVE","3",17,"10089","",1,0,0.0,0.0,"20221222170325","939370","",0
"USR-INVENTORY","MULTIPLE-LPN-HANDLING","CREATE_PICK_DEP_MOVE","3",18,"10061","",1,0,0.0,0.0,"20221227000000","938673","",0
"USR-INVENTORY","MULTIPLE-LPN-HANDLING","CREATE_PICK_DEP_MOVE","3",19,"10071","",1,0,0.0,0.0,"20221227000000","938673","",0
"USR-INVENTORY","MULTIPLE-LPN-HANDLING","CREATE_PICK_DEP_MOVE","3",20,"10086","",1,0,0.0,0.0,"20221227000000","938673","",0
"USR-INVENTORY","MULTIPLE-LPN-HANDLING","CREATE_PICK_DEP_MOVE","3",21,"10088","",1,0,0.0,0.0,"20221227000000","938673","",0
"USR-INVENTORY","MULTIPLE-LPN-HANDLING","CREATE_PICK_DEP_MOVE","3",22,"10053","",1,0,0.0,0.0,"20221227000000","938673","",0
"USR-INVENTORY","MULTIPLE-LPN-HANDLING","CREATE_PICK_DEP_MOVE","3",23,"10056","",1,0,0.0,0.0,"20221227000000","938673","",0
"USR-INVENTORY","MULTIPLE-LPN-HANDLING","CREATE_PICK_DEP_MOVE","3",24,"10065","",1,0,0.0,0.0,"20221227000000","938673","",0
"USR-INVENTORY","MULTIPLE-LPN-HANDLING","CREATE_PICK_DEP_MOVE","3",25,"10067","",1,0,0.0,0.0,"20221227000000","938673","",0
"USR-INVENTORY","MULTIPLE-LPN-HANDLING","CREATE_PICK_DEP_MOVE","3",26,"10072","",1,0,0.0,0.0,"20221227000000","938673","",0
"USR-INVENTORY","MULTIPLE-LPN-HANDLING","CREATE_PICK_DEP_MOVE","3",27,"10083","",1,0,0.0,0.0,"20221227000000","938673","",0
"USR-INVENTORY","MULTIPLE-LPN-HANDLING","CREATE_PICK_DEP_MOVE","3",28,"10084","",1,0,0.0,0.0,"20221227000000","938673","",0
"USR-INVENTORY","MULTIPLE-LPN-HANDLING","CREATE_PICK_DEP_MOVE","3",29,"10085","",1,0,0.0,0.0,"20221227000000","938673","",0
"USR-INVENTORY","MULTIPLE-LPN-HANDLING","SKIP_OPRCOD","----",1,"<OPRCOD>","",0,0,0.0,0.0,"20230421000000","938673","",0
"USR-INVENTORY","MULTIPLE-LPN-HANDLING","SKIP_OPRCOD","----",2,"LPCK","",1,0,0.0,0.0,"20230421000000","938673","",0
"USR-INVENTORY","MULTIPLE-LPN-HANDLING","SKIP_OPRCOD","----",3,"PCK","",1,0,0.0,0.0,"20230421000000","938673","",0
"USR-INVENTORY","MULTIPLE-LPN-HANDLING","SKIP_OPRCOD","----",4,"PALMOV","",1,0,0.0,0.0,"20230421000000","938673","",0
"USR-INVENTORY","MULTIPLE-LPN-HANDLING","SKIP_OPRCOD","----",5,"RLPCK","",1,0,0.0,0.0,"20230421000000","938673","",0
"USR-INVENTORY","MULTIPLE-LPN-HANDLING","SKIP_OPRCOD","----",6,"WOPCK","",1,0,0.0,0.0,"20230421000000","938673","",0
"USR-INVENTORY","MULTIPLE-LPN-HANDLING","SKIP_OPRCOD","----",7,"LPCKWKO","",1,0,0.0,0.0,"20230421000000","938673","",0
"USR-INVENTORY","MULTIPLE-LPN-HANDLING","SKIP_OPRCOD","----",8,"CCPCK","",1,0,0.0,0.0,"20230421000000","938673","",0
"USR-INVENTORY","MULTIPLE-LPN-HANDLING","VEHICLETYPE","----",1,"<VEHTYP>","",0,0,0.0,0.0,"20200406101602","939161","",0
"USR-INVENTORY","MULTIPLE-LPN-HANDLING","VEHICLETYPE","3",1,"TRUCK","",1,0,0.0,0.0,"20200706135429","939370","",0
"USR-INVENTORY","TRAIN-INVMIX-RULE","<mov_zone_cod>","----",1,"<les_mls_id>","<tabnam.colnam>",0,0,0.0,0.0,"20200107100813","939370","",0
